Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Wikelman González","BOS",0.05130000039935112,0.07000000029802322,0.0617000013589859,5.228999733924866,0.1754000037908554,0.1754000037908554,0,0,,1,4.520999908447266,1.0020999908447266,0.6194999814033508,0.5809999704360962,0.15044444799423218,0.5580000281333923,,0.05270000174641609,0.9107999801635742,8.197199821472168,5.022000253200531,1.6322579466713638,1.3540000319480896,0.20145985370665223,0.12342402995646976,0.07803582375018248,0.2562719029139645,1.560100018978119,0.2989255764495701,0.6970103867584012,0.4068758207061875,,5.221318312734366,0.003546764724511659,,,,,,,,,2.9335731841623782,2.9335731841623782,3.033722046762705,3.033722046762705,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","sa3008687",682790
"Patrick Monteverde","MIA",0.04879999905824661,0.07270000129938126,0.06400000303983688,5.106959760189056,0.1754000037908554,0.1754000037908554,0,0,,1,4.443999767303467,1.0813000202178955,0.6053000092506409,0.5674399733543396,0.16277778148651123,0.3953000009059906,,0.044599998742341995,0.7085000276565552,6.376500248908997,3.5577000081539154,1.7923097041050833,1.465000033378601,0.15942845741561756,0.08895140000105153,0.07047705741456603,0.27004822131370676,1.476600021123886,0.29319324586438866,0.6977594681459115,0.38798200126214694,,5.273851462453604,0.0035173351853885265,,,,,,,,,2.683753291517496,2.683753291517496,2.9811888970434666,2.9811888970434666,,,,,,,,,,,,,,,,,,,"Patrick Monteverde","29564",687287
"Connor McCullough","CHW",0.045899998396635056,0.07580000162124634,0.06379999965429306,5.120819807052612,0.1754000037908554,0.1754000037908554,0,0,,1,4.439000129699707,1.0760999917984009,0.6087999939918518,0.5689799785614014,0.1720000058412552,0.40380001068115234,,0.04699999839067459,0.7235999703407288,6.512399733066559,3.634200096130371,1.7919761050033656,1.5480000525712967,0.16300967542203687,0.09096643362983386,0.072043241792203,0.26982096164948355,1.4799000024795532,0.29234299415682596,0.703010259457346,0.4300383148706309,,5.396240521967411,0.0035172561929272196,,,,,,,,,2.581339862942696,2.581339862942696,2.8587998375296593,2.8587998375296593,,,,,,,,,,,,,,,,,,,"Connor McCullough","sa3020603",681410
"Connor Grey",,0.050999999046325684,0.07000000029802322,0.0632999986410141,5.083650290966034,0.18860000371932983,0.17260000109672546,0,0,,1,4.419000148773193,1.093500018119812,0.6043000221252441,0.5648500323295593,0.16322222352027893,0.35510000586509705,,0.053199999034404755,0.6991000175476074,6.291900157928467,3.1959000527858734,1.9687412165608256,1.4690000116825104,0.15820321204145968,0.08035754557819606,0.07784566646326362,0.2726456675625884,1.448600023984909,0.29547844106340543,0.6919987504259467,0.4239880718929577,,5.203629244863987,0.0034946140300193902,,,,,,,,,2.722566623985768,2.722566623985768,3.0514111146330833,3.0514111146330833,,,,,,,,,,,,,,,,,,,"Connor Grey","sa918420",670119
"Ethan Evanko",,0.05180000141263008,0.06400000303983688,0.052400000393390656,4.793489992618561,0.3659000098705292,0.13490000367164612,0,0,,1,4.401000022888184,1.0678999423980713,0.5713000297546387,0.5326099991798401,0.15133333206176758,0.3723999857902527,,0.04320000112056732,0.7516999840736389,6.76529985666275,3.351599872112274,2.0185284982718015,1.3619999885559082,0.17080208592690058,0.08461712880107256,0.08618495712582802,0.26795301168209673,1.440299928188324,0.29735806723974073,0.7074050535703832,0.4209837683228901,,4.965773668885231,0.003494338352662556,,,,,,,,,3.0186601728200917,3.0186601728200917,3.2892666906118393,3.2892666906118393,,,,,,,,,,,,,,,,,,,"Ethan Evanko","sa3008037",673862
"William Cuevas","LAD",0.05570000037550926,0.06440000236034393,0.060100000351667404,5.143140077590942,0.21089999377727509,0.1678999960422516,0,0,,1,4.395999908447266,1.0563000440597534,0.6055999994277954,0.5714600086212158,0.19611111283302307,0.34549999237060547,,0.04859999939799309,0.8413000106811523,7.571700096130371,3.109499931335449,2.4350217923557,1.7650000154972076,0.19137853234813018,0.07859417642541339,0.1127843559227168,0.26394964043389124,1.4018000364303589,0.2901643390287564,0.7063241845170871,0.3570820611922376,,5.304184780269861,0.0034844061942657023,,,,,,,,,2.741753243654966,2.741753243654966,2.950855579227209,2.950855579227209,,,,,,,,,,,,,,,,,,,"William Cuevas","13331",571035
"Colton Gordon","HOU",0.05810000002384186,0.061900001019239426,0.06530000269412994,4.8630600571632385,0.210099995136261,0.1680999994277954,0,0,,1,4.381999969482422,1.0211999416351318,0.576200008392334,0.540340006351471,0.1688888818025589,0.39149999618530273,,0.044199999421834946,0.8392999768257141,7.553699791431427,3.5234999656677246,2.1438058365355923,1.51999993622303,0.19153354237125833,0.08934276561200995,0.10219077675924838,0.25877402843056274,1.4126999378204346,0.29008809619540815,0.7111549549256331,0.3782138904782944,,5.079095856100321,0.0034750183582820254,,,,,,,,,3.039046872407198,3.039046872407198,3.1759445033967495,3.1759445033967495,,,,,,,,,,,,,,,,,,,"Colton Gordon","sa3019426",676467
"Carson LaRue",,0.050999999046325684,0.05999999865889549,0.03799999877810478,4.688729882240295,0.5414999723434448,0.09749999642372131,0,0,,1,4.369999885559082,1.0154000520706177,0.5576000213623047,0.5209699869155884,0.15044444799423218,0.38940000534057617,,0.04270000010728836,0.8709999918937683,7.838999927043915,3.5046000480651855,2.2367744734157777,1.3540000319480896,0.1993135045087846,0.08910755504304955,0.11020594946573505,0.25785319154481395,1.4048000574111938,0.29657768541465673,0.7094421070380537,0.40601798191579963,,4.765118215978146,0.003440916837783118,,,,,,,,,3.3551931217312814,3.3551931217312814,3.4899221435189247,3.4899221435189247,,,,,,,,,,,,,,,,,,,"Carson LaRue","sa918324",670159
"Connor Van Scoyoc","COL",0.04129999876022339,0.08060000091791153,0.04839999973773956,5.916509985923767,0.1754000037908554,0.1754000037908554,0,0,,1,4.547999858856201,1.2064000368118286,0.7002999782562256,0.6573899984359741,0.17366667091846466,0.40959998965263367,,0.05590000003576279,0.6330999732017517,5.697899758815765,3.686399906873703,1.5456542704961003,1.563000038266182,0.13920404416216783,0.09006156604315418,0.04914247811901365,0.2955052236309677,1.6160000264644623,0.315267848430594,0.6669985197835184,0.4645570822788231,,5.643007104098797,0.003437660966004637,,,,,,,,,1.9969598293304451,1.9969598293304451,2.6120332553982735,2.6120332553982735,,,,,,,,,,,,,,,,,,,"Connor Van Scoyoc","sa3010243",681854
"Austin Krob","SDP",0.05209999904036522,0.0689999982714653,0.0681999996304512,4.856850206851959,0.18289999663829803,0.17389999330043793,0,0,,1,4.49399995803833,1.061400055885315,0.5835999846458435,0.539650022983551,0.13411110639572144,0.4927000105381012,,0.04639999940991402,0.6953999996185303,6.2585999965667725,4.434300094842911,1.4114065044550146,1.206999957561493,0.15473965423045496,0.10963507234948196,0.04510458188097301,0.26837595636213973,1.5541000664234161,0.296695546168788,0.7102894397198055,0.47850870077226537,,5.224984773248434,0.0034267565876021735,,,,,,,,,2.7642932154238227,2.7642932154238227,3.0300555862486362,3.0300555862486362,,,,,,,,,,,,,,,,,,,"Austin Krob","sa3020594",689474
"Dillon Overton","COL",0.0421999990940094,0.07919999957084656,0.04830000177025795,5.864579737186432,0.19030000269412994,0.17229999601840973,0,0,,1,4.494999885559082,1.1949000358581543,0.6894999742507935,0.6516199707984924,0.19644445180892944,0.35249999165534973,,0.04690000042319298,0.6930999755859375,6.2378997802734375,3.1724999248981476,1.9662411120383885,1.768000066280365,0.15419354688142126,0.07842046732588653,0.07577307955553472,0.29175214057413684,1.547400027513504,0.31142804440256805,0.6742494694946475,0.39696351999506635,,5.620818258076906,0.003407519043840839,,,,,,,,,2.064993124455213,2.064993124455213,2.634222101420164,2.634222101420164,,,,,,,,,,,,,,,,,,,"Dillon Overton","15627",592614
"Jean Pinto","BAL",0.05350000038743019,0.06599999964237213,0.06390000134706497,4.799249768257141,0.23729999363422394,0.1623000055551529,0,0,,1,4.425000190734863,1.0577000379562378,0.5751000046730042,0.5332499742507935,0.14188888669013977,0.41600000858306885,,0.043800000101327896,0.760699987411499,6.846299886703491,3.7440000772476196,1.8286057012414674,1.276999980211258,0.17190959426493696,0.09401129732244902,0.07789829694248794,0.2667456848065826,1.4737000465393066,0.2990295075608073,0.7047536109174641,0.46947620349479685,,4.95759593769908,0.00339066120458628,,,,,,,,,3.04674654379487,3.04674654379487,3.297444421797991,3.297444421797991,,,,,,,,,,,,,,,,,,,"Jean Pinto","sa3011803",686645
"Blair Henley","HOU",0.0560000017285347,0.06310000270605087,0.06040000170469284,4.951889991760254,0.24639999866485596,0.16040000319480896,0,0,,1,4.451000213623047,1.0784000158309937,0.593500018119812,0.5502099990844727,0.1371111124753952,0.42719998955726624,,0.05719999969005585,0.7264999747276306,6.5384997725486755,3.844799906015396,1.700608596644741,1.2340000122785568,0.16322173441017893,0.09597842486049488,0.06724330954968405,0.27187010407652445,1.5056000053882599,0.3033490810777564,0.6943278972561949,0.49009422439086675,,5.037684839963913,0.003388451337651731,,,,,,,,,2.9094932571053507,2.9094932571053507,3.2173555195331573,3.2173555195331573,,,,,,,,,,,,,,,,,,,"Blair Henley","26190",668874
"Sean Hunley","TBR",0.052299998700618744,0.06870000064373016,0.06700000166893005,4.918500244617462,0.18289999663829803,0.17389999330043793,0,0,,1,4.370999813079834,1.1131000518798828,0.5870000123977661,0.546500027179718,0.1572222262620926,0.2824999988079071,,0.057100001722574234,0.6661999821662903,5.9957998394966125,2.542499989271164,2.358230035318653,1.4150000363588333,0.15241363776149,0.06463052182307366,0.08778311593841634,0.27610758139515496,1.39560005068779,0.29796898344610295,0.6878840072044972,0.4479210273251538,,4.985329338163138,0.0033302325769614454,,,,,,,,,2.8857064448297027,2.8857064448297027,3.269711021333933,3.269711021333933,,,,,,,,,,,,,,,,,,,"Sean Hunley","sa3017316",695038
"Norge Vera","CHW",0.046300001442432404,0.07530000060796738,0.06480000168085098,5.065380156040192,0.1754000037908554,0.1754000037908554,0,0,,1,4.5289998054504395,0.9990000128746033,0.6043000221252441,0.5628200173377991,0.15044444799423218,0.59170001745224,,0.04270000010728836,0.8493000268936157,7.6437002420425415,5.32530015707016,1.4353557577208764,1.3540000319480896,0.18752485391399726,0.1306469513953515,0.056877902518645745,0.2565090297546603,1.5907000303268433,0.29312538041844205,0.714742318122167,0.4479074374376583,,5.415418182313442,0.0033271184215027177,,,,,,,,,2.7475332573056224,2.7475332573056224,2.839622177183628,2.839622177183628,,,,,,,,,,,,,,,,,,,"Norge Vera","sa3017468",694195
"Brandon Gold",,0.0502999983727932,0.06970000267028809,0.05999999865889549,5.082660019397736,0.2249000072479248,0.164900004863739,0,0,,1,4.423999786376953,1.132599949836731,0.6067000031471252,0.564740002155304,0.15466666221618652,0.3416000008583069,,0.04360000044107437,0.6256999969482422,5.63129997253418,3.074400007724762,1.8316744595319185,1.3919999599456787,0.14143309836383625,0.07721519379594301,0.06421790456789324,0.28042983314533815,1.4741999506950378,0.3001237864430587,0.6897693961775029,0.457995213406935,,5.169906978309155,0.0033001758556911558,,,,,,,,,2.6486401751637465,2.6486401751637465,3.085133381187916,3.085133381187916,,,,,,,,,,,,,,,,,,,"Brandon Gold","sa872724",641620
"Taylor Dollard","SEA",0.0544000007212162,0.06679999828338623,0.07190000265836716,4.701329827308655,0.1754000037908554,0.1754000037908554,0,0,,1,4.322999954223633,1.0537999868392944,0.558899998664856,0.5223699808120728,0.17055556178092957,0.2750000059604645,,0.0502999983727932,0.7578999996185303,6.8210999965667725,2.4750000536441803,2.7559999388781473,1.535000056028366,0.17531806792596683,0.06361323360454481,0.11170483432142202,0.26360157091534386,1.328799992799759,0.28777259587746223,0.7063158802458811,0.39688920475044925,,4.932362676411867,0.0032923829910709887,,,,,,,,,3.1021866105496887,3.1021866105496887,3.322677683085203,3.322677683085203,,,,,,,,,,,,,,,,,,,"Taylor Dollard","sa3014982",693440
"David Parkinson","PHI",0.05169999971985817,0.06840000301599503,0.06040000170469284,5.087250351905823,0.2190999984741211,0.16609999537467957,0,0,,1,4.422999858856201,1.0677000284194946,0.6031000018119812,0.565250039100647,0.17411111295223236,0.3959999978542328,,0.043699998408555984,0.7075999975204468,6.368399977684021,3.563999980688095,1.7868686902895228,1.5670000165700912,0.15998191727354788,0.08953199423267433,0.07044992304087355,0.2680441004319333,1.4637000262737274,0.2881068339109318,0.7054419663654391,0.394076382818962,,5.422384821623564,0.003286405690134096,,,,,,,,,2.578513243049383,2.578513243049383,2.8326555378735065,2.8326555378735065,,,,,,,,,,,,,,,,,,,"David Parkinson","sa3004857",663982
"Leo Crawford",,0.051899999380111694,0.0632999986410141,0.050599999725818634,4.749119818210602,0.39149999618530273,0.12950000166893005,0,0,,1,4.420000076293945,1.0544999837875366,0.5674999952316284,0.527679979801178,0.1433333307504654,0.40639999508857727,,0.04809999838471413,0.7638999819755554,6.875099837779999,3.6575999557971954,1.8796751752151446,1.2899999767541885,0.17282804723751624,0.09194569865920298,0.08088234857831327,0.2659185378297792,1.460899978876114,0.2979356352908601,0.7089163351147416,0.43699647734970015,,4.954073675721884,0.0032840603027625794,,,,,,,,,3.059600057452917,3.059600057452917,3.3009666837751865,3.3009666837751865,,,,,,,,,,,,,,,,,,,"Leo Crawford","sa872530",660587
"Connor Jones",,0.050599999725818634,0.07079999893903732,0.06459999829530716,5.079419910907745,0.1754000037908554,0.1754000037908554,0,0,,1,4.514999866485596,1.1014000177383423,0.6098999977111816,0.5643799901008606,0.13066667318344116,0.48019999265670776,,0.05119999870657921,0.6504999995231628,5.854499995708466,4.32179993391037,1.354643918098103,1.1760000586509705,0.14407530869530275,0.1063565906659678,0.03771871802933495,0.276483595809061,1.58160001039505,0.3031236822746666,0.6947330875599163,0.5050022592475432,,5.246907085925341,0.0032628755461388036,,,,,,,,,2.6359598986804484,2.6359598986804484,3.0081332735717297,3.0081332735717297,,,,,,,,,,,,,,,,,,,"Connor Jones","sa738697",640453
"Sam Benschoter","CIN",0.04690000042319298,0.0746999979019165,0.05510000139474869,5.572349846363068,0.1754000037908554,0.1754000037908554,0,0,,1,4.501999855041504,1.0755000114440918,0.6575000286102295,0.6191499829292297,0.1926666647195816,0.4611999988555908,,0.05950000137090683,0.7892000079154968,7.102800071239471,4.150799989700317,1.7111882260923599,1.7339999824762344,0.17529987412854353,0.1024433615516718,0.07285651257687173,0.27013790738303123,1.5367000102996826,0.29433339337897324,0.6939408871455094,0.40436048173916317,,5.743406985700131,0.00323754934622913,,,,,,,,,2.2502000093460084,2.2502000093460084,2.51163337379694,2.51163337379694,,,,,,,,,,,,,,,,,,,"Sam Benschoter","sa3017639",680397
"Steven Moyers","CHW",0.04740000143647194,0.0697999969124794,0.054999999701976776,4.823729753494263,0.3296000063419342,0.14259999990463257,0,0,,1,4.4070000648498535,1.0861999988555908,0.5767999887466431,0.5359699726104736,0.15800000727176666,0.3668000102043152,,0.04560000076889992,0.6710000038146973,6.039000034332275,3.3012000918388367,1.829334746858203,1.4220000654459,0.15225777035189544,0.08323122414494724,0.0690265462069482,0.2719170841149583,1.453000009059906,0.2932145498600968,0.7113167893410792,0.44889971573721593,,5.204240479320288,0.0032300644659936893,,,,,,,,,2.737279888242483,2.737279888242483,3.0507998801767826,3.0507998801767826,,,,,,,,,,,,,,,,,,,"Steven Moyers","sa920718",670625
"Sean Burke","CHW",0.04610000178217888,0.0754999965429306,0.06390000134706497,5.116049766540527,0.1754000037908554,0.1754000037908554,0,0,,1,4.458000183105469,1.021299958229065,0.6061999797821045,0.5684499740600586,0.1747777760028839,0.47279998660087585,,0.04520000144839287,0.8270000219345093,7.4430001974105835,4.255199879407883,1.7491540722750463,1.5729999840259552,0.18550919425005863,0.1060565202291043,0.07945267402095432,0.25921317453500714,1.4940999448299408,0.2881069122120479,0.7106547993632101,0.39944814453391686,,5.427151367813349,0.0032109481468952416,,,,,,,,,2.694853543490172,2.694853543490172,2.8278889916837215,2.8278889916837215,,,,,,,,,,,,,,,,,,,"Sean Burke","29878",680732
"Tobias Myers","MIL",0.050200000405311584,0.0706000030040741,0.06279999762773514,5.065470278263092,0.19689999520778656,0.17090000212192535,0,0,,1,4.389999866485596,1.0353000164031982,0.5982999801635742,0.5628300309181213,0.1854444444179535,0.3716999888420105,,0.041200000792741776,0.8118000030517578,7.30620002746582,3.3452998995780945,2.184019444231972,1.6689999997615814,0.18492027966771726,0.08466970390583954,0.10025057576187772,0.26031531730678387,1.4070000052452087,0.2852002696525939,0.7048245460399446,0.36717760056835075,,5.280918099731207,0.0032068663958923,,,,,,,,,2.8121533282101154,2.8121533282101154,2.9741222597658634,2.9741222597658634,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Josimar Cousin","CHW",0.04580000042915344,0.07580000162124634,0.06340000033378601,5.141700267791748,0.1754000037908554,0.1754000037908554,0,0,,1,4.4029998779296875,1.0831999778747559,0.6090999841690063,0.5713000297546387,0.1858888864517212,0.3522999882698059,,0.044599998742341995,0.7177000045776367,6.4593000411987305,3.170699894428253,2.037184298819767,1.6729999780654907,0.1630025038554175,0.08001362662663963,0.08298887722877787,0.27038766065982056,1.4354999661445618,0.2892209218453617,0.7031662173183094,0.4034001138785291,,5.426895835250616,0.0032042666157309357,,,,,,,,,2.541946802288294,2.541946802288294,2.8281445242464542,2.8281445242464542,,,,,,,,,,,,,,,,,,,"Josimar Cousin","sa3021579",814300
"Jonathan Bermúdez","MIA",0.04820000007748604,0.0731000006198883,0.061900001019239426,5.173379838466644,0.18449999392032623,0.17350000143051147,0,0,,1,4.454999923706055,1.0654000043869019,0.61080002784729,0.5748199820518494,0.16855555772781372,0.4065000116825104,,0.05249999836087227,0.7656000256538391,6.890400230884552,3.6585001051425934,1.8833948429300351,1.5170000195503235,0.17185186055333235,0.09124579543075469,0.08060606512257766,0.26661662347494214,1.4719000160694122,0.292909877157855,0.6967266739461249,0.36111372343081,,5.292062588781119,0.003187829310341479,,,,,,,,,2.7109266497194766,2.7109266497194766,2.962977770715952,2.962977770715952,,,,,,,,,,,,,,,,,,,"Jonathan Bermudez","21241",642834
