Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2023,"José Cisnero","DET",59.1,0.25107296,0.68846154,0.48174442,0.52991453,0.85195531,0.77263158,0.52738337,19.91492329,"Jose Cisnero",6399,542585
2024,"David Robertson","TEX",72,0.24784854,0.60252366,0.43292181,0.52777778,0.80628272,0.73003802,0.5218107,19.914037,"David Robertson",8241,502085
2023,"José Leclerc","TEX",57,0.30109489,0.7,0.47648262,0.44848485,0.77076412,0.65665236,0.4396728,19.90713324,"Jose Leclerc",14524,600917
2024,"Greg Weissert","BOS",63.1,0.29247312,0.63297872,0.47910593,0.66176471,0.86554622,0.80933063,0.54810496,19.90551181,"Greg Weissert",20375,669711
2015,"Ryan Weber","ATL",28.1,0.22164948,0.61032864,0.42506143,0.79069767,0.89230769,0.86705202,0.52334152,19.90311419,"Ryan Weber",10160,543901
2022,"Aaron Ashby","MIL",107.1,0.29778247,0.58324382,0.43929712,0.4858156,0.83977901,0.71878788,0.49574015,19.90294752,"Aaron Ashby",23550,676879
2014,"Marcus Stroman","TOR",130.2,0.27242888,0.60824742,0.46053898,0.61445783,0.88276836,0.81295716,0.56015399,19.90104849,"Marcus Stroman",13431,573186
2023,"Bryce Miller","SEA",131.1,0.30116649,0.71180556,0.52696897,0.63028169,0.83658537,0.78351449,0.54988067,19.90012887,"Bryce Miller",29837,682243
2022,"Hoby Milner","MIL",64.2,0.29166667,0.55737705,0.41084559,0.66857143,0.83088235,0.76733781,0.44852941,19.8986403,"Hoby Milner",13346,571948
2016,"Aríel Miranda","- - -",58,0.23037975,0.65302144,0.469163,0.7032967,0.85671642,0.82394366,0.56497797,19.89371257,"Ariel Miranda",17526,664641
2014,"Taijuan Walker","SEA",38,0.26710098,0.65079365,0.46141479,0.68292683,0.84390244,0.79790941,0.50643087,19.8912037,"Taijuan Walker",11836,592836
2014,"Tyler Lyons","STL",36.2,0.24537037,0.62222222,0.46892655,0.43396226,0.85204082,0.76305221,0.59322034,19.8856383,"Tyler Lyons",11334,544928
2014,"Chad Jenkins","TOR",31.2,0.35751295,0.6090535,0.49770642,0.8115942,0.91216216,0.88018433,0.55733945,19.88405797,"Chad Jenkins",10326,554432
2024,"Tommy Kahnle","NYY",42.2,0.31143552,0.67846608,0.47733333,0.4296875,0.77826087,0.65363128,0.452,19.88339223,"Tommy Kahnle",11384,592454
2024,"Pablo López","MIN",185.1,0.32017229,0.68911265,0.51676727,0.53587444,0.83561644,0.74886437,0.53286385,19.8816568,"Pablo Lopez",17085,641154
2014,"Marco Gonzales","STL",34.2,0.25925926,0.61148649,0.42741935,0.5952381,0.83977901,0.76226415,0.47741935,19.88063063,"Marco Gonzales",15467,594835
2022,"Steven Matz","STL",48,0.30640669,0.63374486,0.49467456,0.59090909,0.81168831,0.75358852,0.57514793,19.88012618,"Steven Matz",13361,571927
2015,"Clayton Richard","CHC",42.1,0.24714829,0.69252874,0.50081833,0.72307692,0.91701245,0.87581699,0.5695581,19.87764706,"Clayton Richard",3551,453385
2014,"Yordano Ventura","KCR",183,0.25562818,0.66373902,0.47458768,0.58806818,0.84593573,0.78156028,0.53651969,19.87711069,"Yordano Ventura",11855,570649
2017,"James Paxton","SEA",136,0.26159921,0.6610306,0.48159645,0.49056604,0.81973203,0.73941068,0.55077605,19.86984688,"James Paxton",11828,572020
2015,"Zach Davies","MIL",34,0.26174497,0.60165975,0.41372913,0.6025641,0.84137931,0.75784753,0.4471243,19.86901763,"Zach Davies",13183,605200
2018,"Tyler Thornburg","BOS",24,0.27906977,0.63255814,0.45581395,0.65,0.86764706,0.80102041,0.5,19.86792453,"Tyler Thornburg",10688,592804
2014,"Robbie Ross Jr.","TEX",78.1,0.28571429,0.63382157,0.47994056,0.64117647,0.91806723,0.84520124,0.55794948,19.86750789,"Robbie Ross Jr.",6819,543726
2024,"Jhony Brito","SDP",43.2,0.20141343,0.71884058,0.48566879,0.77192982,0.85080645,0.83606557,0.54936306,19.86651584,"Jhony Brito",25386,666745
2022,"Trevor Kelley","MIL",23.2,0.27966102,0.59821429,0.43478261,0.51515152,0.91044776,0.78,0.48695652,19.86402266,"Trevor Kelley",18454,665001
2017,"Brian Johnson","BOS",27,0.34234234,0.62389381,0.484375,0.68421053,0.92198582,0.83870968,0.50446429,19.86153846,"Brian Johnson",14272,598271
2022,"Taijuan Walker","NYM",157.1,0.30396825,0.64245359,0.47178872,0.60313316,0.87437186,0.78625954,0.49579832,19.85854189,"Taijuan Walker",11836,592836
2022,"Nick Vespi","BAL",26.1,0.35864979,0.63157895,0.48654709,0.50588235,0.81060606,0.69124424,0.46860987,19.85843373,"Nick Vespi",21093,663989
2023,"Yunior Marte","PHI",39.1,0.28961749,0.66766467,0.47,0.55660377,0.85201794,0.75683891,0.47714286,19.85825243,"Yunior Marte",14416,628708
2023,"Mason Englert","DET",56,0.30208333,0.71458333,0.50833333,0.65517241,0.8425656,0.78688525,0.5,19.85550787,"Mason Englert",22288,669438
2016,"A.J. Griffin","TEX",119,0.23372465,0.61394102,0.44066148,0.65753425,0.83697234,0.79359823,0.5442607,19.85016502,"A.J. Griffin",11132,456167
2017,"Kyle Hendricks","CHC",139.2,0.26216216,0.57835498,0.42339956,0.67697595,0.86077844,0.80500521,0.50993377,19.84629187,"Kyle Hendricks",12049,543294
2015,"Dillon Gee","NYM",39.2,0.34538153,0.59776536,0.49423394,0.59302326,0.89252336,0.80666667,0.58978583,19.84405941,"Dillon Gee",7396,518716
2024,"Hunter Brown","HOU",170,0.26978665,0.65668524,0.46209761,0.6122449,0.84623542,0.77752809,0.49705781,19.84230056,"Hunter Brown",25880,686613
2014,"Lisalverto Bonilla","TEX",20.2,0.22988506,0.58865248,0.39047619,0.45,0.8313253,0.70731707,0.44761905,19.83913043,"Lisalverto Bonilla",11266,570810
2014,"Jesse Chavez","OAK",146,0.25143954,0.59479554,0.44490993,0.59541985,0.8675,0.80037665,0.56346879,19.83882149,"Jesse Chavez",5448,445926
2024,"Scott Blewett","MIN",20.1,0.31055901,0.72327044,0.515625,0.6,0.8173913,0.75151515,0.496875,19.83122363,"Scott Blewett",16427,656240
2023,"Jake Diekman","- - -",56.2,0.22538293,0.567718,0.41064257,0.62135922,0.80392157,0.75794621,0.54116466,19.82666667,"Jake Diekman",5003,518617
2024,"Mark Leiter Jr.","- - -",58,0.33737024,0.62585034,0.46221786,0.38461538,0.8115942,0.63481953,0.43277723,19.82384106,"Mark Leiter Jr.",15551,643410
2021,"Zac Lowther","BAL",29.2,0.23214286,0.62886598,0.43432574,0.49230769,0.8579235,0.76209677,0.50963222,19.82352941,"Zac Lowther",20243,675912
2023,"Taylor Clarke","KCR",59,0.33453888,0.6815534,0.50187266,0.57837838,0.84045584,0.75,0.48220974,19.82330827,"Taylor Clarke",17611,664199
2023,"Julio Teheran","MIL",71.2,0.23504274,0.66013072,0.47592593,0.68181818,0.84653465,0.81128405,0.56666667,19.82083863,"Julio Teheran",6797,527054
2015,"Dan Haren","- - -",187.1,0.26514612,0.6180602,0.44720497,0.74462366,0.90800866,0.86111111,0.51587302,19.81971967,"Dan Haren",1757,429717
2019,"Austin Davis","PHI",20.2,0.24175824,0.65333333,0.46928747,0.59090909,0.82312925,0.76963351,0.55282555,19.81493506,"Austin Davis",17117,656354
2017,"Steven Matz","NYM",66.2,0.24163569,0.60538827,0.43798118,0.71538462,0.87696335,0.8359375,0.53977759,19.81314879,"Steven Matz",13361,571927
2019,"Drew Gagnon","NYM",23.2,0.27659574,0.69483568,0.49875312,0.65384615,0.80405405,0.765,0.53117207,19.81314879,"Drew Gagnon",12545,543193
2023,"Enyel De Los Santos","CLE",65.2,0.29783037,0.67647059,0.49381541,0.47019868,0.85597826,0.74373796,0.51760228,19.80988593,"Enyel De Los Santos",18403,660853
2023,"Luis Patiño","- - -",21.2,0.22959184,0.62566845,0.4229765,0.64444444,0.88034188,0.81481481,0.48825065,19.8041958,"Luis Patino",22815,672715
2014,"Bronson Arroyo","ARI",86,0.29318542,0.61712439,0.4536,0.76756757,0.90052356,0.85714286,0.4952,19.79767442,"Bronson Arroyo",978,276520
2024,"Bowden Francis","TOR",103.2,0.29064748,0.69872538,0.51668806,0.63366337,0.85737977,0.80124224,0.55391528,19.79616725,"Bowden Francis",20548,670102
2022,"Peter Strzelecki","MIL",35,0.29470199,0.63157895,0.46369637,0.59550562,0.79166667,0.72953737,0.50165017,19.79475983,"Peter Strzelecki",21367,657265
2014,"Jeff Manship","PHI",23,0.27624309,0.64942529,0.45915493,0.58,0.85840708,0.77300613,0.49014085,19.79133858,"Jeff Manship",6865,453249
2018,"Ben Lively","- - -",30.1,0.21400778,0.59859155,0.41589649,0.72727273,0.84705882,0.81777778,0.52495379,19.79081633,"Ben Lively",14932,594902
2023,"JT Chargois","MIA",42.1,0.2170088,0.5718232,0.3997155,0.60810811,0.87439614,0.80427046,0.51493599,19.78435115,"JT Chargois",13767,608638
2024,"Caleb Ferguson","- - -",54.1,0.26789838,0.64426877,0.47071353,0.45689655,0.87730061,0.76696833,0.53887114,19.78386167,"Caleb Ferguson",19349,657571
2014,"Brandon Maurer","SEA",69.2,0.26550388,0.65943239,0.47713004,0.67883212,0.84050633,0.79887218,0.53721973,19.78249678,"Brandon Maurer",4878,543506
2018,"Anthony DeSclafani","CIN",115,0.25319693,0.63121272,0.46588367,0.57070707,0.86771654,0.79711885,0.56263982,19.78214011,"Anthony DeSclafani",13050,543101
2024,"Tanner Bibee","CLE",173.2,0.27685325,0.70961413,0.50894423,0.61748634,0.80552995,0.75809786,0.53630305,19.77574048,"Tanner Bibee",30134,676440
2014,"Chris Sale","CHW",174,0.32109375,0.62057221,0.48107715,0.58150852,0.79473106,0.72844175,0.5342067,19.77507448,"Chris Sale",10603,519242
2019,"Nick Pivetta","PHI",93.2,0.26020408,0.63952096,0.45583694,0.59313725,0.85205993,0.7804878,0.51575046,19.77265101,"Nick Pivetta",15454,601713
2016,"Kyle Hendricks","CHC",190,0.29503546,0.55821918,0.42891986,0.60336538,0.84907975,0.76604387,0.5087108,19.76772031,"Kyle Hendricks",12049,543294
2024,"Shelby Miller","DET",55.2,0.27525253,0.6784141,0.49058824,0.59633028,0.83766234,0.77458034,0.53411765,19.76688103,"Shelby Miller",10197,571946
2019,"Aaron Civale","CLE",57.2,0.27331887,0.6566416,0.45116279,0.67460317,0.86641221,0.80412371,0.46395349,19.76424051,"Aaron Civale",19479,650644
2014,"Dillon Gee","NYM",137.1,0.27299703,0.62228261,0.45531915,0.70289855,0.8937409,0.83904465,0.52198582,19.76305221,"Dillon Gee",7396,518716
2023,"Carlos Rodón","NYY",64.1,0.32986111,0.74683544,0.53410097,0.58947368,0.8401937,0.76119403,0.48981399,19.76252983,"Carlos Rodon",16137,607074
2019,"Thomas Eshelman","BAL",36,0.24390244,0.66770186,0.4679803,0.7,0.91162791,0.85964912,0.52873563,19.76126126,"Thomas Eshelman",18361,664045
2022,"Elvin Rodriguez","DET",29.2,0.25092251,0.64258555,0.44382022,0.73529412,0.89940828,0.85232068,0.49250936,19.75959079,"Elvin Rodriguez",20962,660730
2023,"Zac Gallen","ARI",210,0.30666667,0.640801,0.47105911,0.51976285,0.87988281,0.76078431,0.49199507,19.75753769,"Zac Gallen",19291,668678
2024,"Kyle Gibson","STL",169.2,0.25841924,0.61420932,0.42691751,0.50531915,0.87313433,0.7559322,0.473589,19.75036855,"Kyle Gibson",10123,502043
2017,"Mike Foltynewicz","ATL",154,0.24640805,0.64675892,0.44520796,0.64139942,0.84459459,0.78797725,0.4965642,19.74975845,"Mike Foltynewicz",10811,592314
2024,"Hunter Stratton","PIT",37.2,0.31521739,0.70819672,0.52151463,0.51724138,0.84722222,0.75247525,0.52495697,19.74820144,"Hunter Stratton",23455,676702
2016,"Steven Matz","NYM",132.1,0.25083987,0.62220447,0.46759907,0.58482143,0.84852375,0.78963111,0.58368298,19.74173028,"Steven Matz",13361,571927
2024,"Jhoan Duran","MIN",54.1,0.28,0.66528067,0.49035187,0.49107143,0.775,0.70138889,0.54597049,19.73966309,"Jhoan Duran",21029,661395
2023,"Max Castillo","KCR",20.1,0.27439024,0.67977528,0.48538012,0.75555556,0.89256198,0.85542169,0.52046784,19.73333333,"Max Castillo",21956,666721
2014,"Tyler Chatwood","COL",24,0.24509804,0.66442953,0.42209632,0.6,0.87878788,0.7852349,0.42209632,19.73061224,"Tyler Chatwood",4338,543022
2017,"Chris Sale","BOS",214.1,0.34835802,0.62566845,0.49985393,0.53049908,0.78034188,0.70134424,0.54630441,19.72624169,"Chris Sale",10603,519242
2017,"Dan Straily","MIA",181.2,0.29127517,0.68394437,0.49348958,0.55069124,0.83086876,0.75065963,0.51497396,19.72200264,"Dan Straily",9460,573185
2023,"Austin Pruitt","OAK",48.1,0.27704485,0.6796875,0.47968545,0.72380952,0.87356322,0.83060109,0.50327654,19.72113677,"Austin Pruitt",15290,643493
